"League","Season","SourceFile","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","HS","AS","HF","AF","HC","AC","HY","AY","HR","AR","HST","AST","Referee","Attendance","Stadium","Source","station_id","temp_mean","temp_max","temp_min","precip_mm","sunshine_h","capacity","fill_rate","avg_price","price_type"
"Bundesliga 1","2005/06","D1 (12).csv","D1","2005-09-17","FC Koln","M'Gladbach",2,1,"H",2,0,"H",18,18,10,14,5,12,1,4,0,0,NA,NA,"",50000,"RheinEnergieSTADION","tm_scraper",2667,9.5,15.6,4,0,8.9,50000,1,18.63,"observed"
"Bundesliga 1","2005/06","D1 (12).csv","D1","2005-09-17","Hamburg","Ein Frankfurt",1,1,"D",0,0,"D",12,11,23,27,6,5,2,2,0,0,NA,NA,"",48509,"Volksparkstadion","tm_scraper",1975,9.2,15.6,3,0,10.9,57274,0.846963718266578,18.63,"observed"
"Bundesliga 1","2005/06","D1 (12).csv","D1","2005-09-17","Mainz","Stuttgart",1,2,"A",0,0,"D",23,10,18,20,6,2,0,4,0,0,NA,NA,"",20300,"Stadion am Bruchweg","tm_scraper",1420,11,16.4,6.2,0,8,20300,1,18.63,"observed"
"Bundesliga 1","2005/06","D1 (12).csv","D1","2005-09-17","Werder Bremen","Dortmund",3,2,"H",1,1,"D",26,11,23,27,15,4,2,1,0,0,NA,NA,"",40840,"Weserstadion","tm_scraper",691,9.8,16.1,3.7,0,10.3,42100,0.970071258907364,18.63,"observed"
"Bundesliga 1","2005/06","D1 (12).csv","D1","2005-09-17","Wolfsburg","Nurnberg",1,1,"D",1,0,"H",11,25,28,15,6,3,4,3,0,0,NA,NA,"",15748,"Volkswagen Arena","tm_scraper",662,9.2,14.9,5.6,0,8.3,30000,0.524933333333333,18.63,"observed"
"Bundesliga 1","2005/06","D1 (12).csv","D1","2005-09-18","Duisburg","Leverkusen",1,3,"A",1,2,"A",13,17,23,18,6,4,4,3,0,0,NA,NA,"",24111,"MSV-Arena","tm_scraper",1078,10.7,17.9,3.4,0,10.8,31500,0.765428571428571,18.63,"observed"
"Bundesliga 1","2005/06","D1 (12).csv","D1","2005-09-18","Schalke 04","Hertha",0,0,"D",0,0,"D",28,10,24,27,9,4,5,4,0,1,NA,NA,"",60740,"Veltins-Arena","tm_scraper",1303,11.2,16.4,4.5,0,11.8,62271,0.975413916590387,18.63,"observed"
"Bundesliga 2","2005/06","D2 (12).csv","D2","2005-09-18","Ahlen","Siegen",0,1,"A",0,1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4511,"Wersestadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/31286",42,NA,NA,NA,NA,NA,11000,0.410090909090909,11.3,"observed"
"Bundesliga 2","2005/06","D2 (12).csv","D2","2005-09-18","Cottbus","Aachen",5,1,"H",2,0,"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",10200,"LEAG Energie Stadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/31287",880,9.1,17.4,1.7,0,11.6,22528,0.452769886363636,11.3,"observed"
"Bundesliga 2","2005/06","D2 (12).csv","D2","2005-09-18","Hansa Rostock","Paderborn",2,0,"H",1,0,"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",13000,"Ostseestadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/31285",4271,12.1,16.2,6.8,0,5.4,29000,0.448275862068966,11.3,"observed"
"Bundesliga 2","2005/06","D2 (12).csv","D2","2005-09-18","Saarbrucken","Burghausen",1,1,"D",0,0,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",5000,"Ludwigsparkstadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/31289",4313,NA,NA,NA,NA,NA,35000,0.142857142857143,11.3,"observed"
"Bundesliga 1","2005/06","D1 (12).csv","D1","2005-09-20","Dortmund","Bielefeld",2,0,"H",1,0,"H",19,6,11,14,8,1,0,0,0,0,NA,NA,"",62100,"SIGNAL IDUNA PARK","tm_scraper",1303,13.4,19.4,7.6,0,11.3,81365,0.763227431942481,18.63,"observed"
"Bundesliga 1","2005/06","D1 (12).csv","D1","2005-09-20","Ein Frankfurt","Bayern Munich",0,1,"A",0,0,"D",18,22,16,17,3,8,2,1,0,0,NA,NA,"",50000,"Deutsche Bank Park","tm_scraper",1420,12.2,19.8,4.8,0,11.7,58000,0.862068965517241,18.63,"observed"
"Bundesliga 1","2005/06","D1 (12).csv","D1","2005-09-20","Hannover","Wolfsburg",2,4,"A",1,4,"A",15,13,20,11,9,0,2,1,0,0,NA,NA,"",31517,"Heinz-von-Heiden-Arena","tm_scraper",2014,12.7,20.5,5.5,0,11.6,49000,0.643204081632653,18.63,"observed"
"Bundesliga 1","2005/06","D1 (12).csv","D1","2005-09-20","M'Gladbach","Werder Bremen",2,1,"H",0,1,"A",15,20,17,18,7,6,3,1,0,0,NA,NA,"",40251,"Stadion im Borussia-Park","tm_scraper",5064,11.9,20.4,5.1,0,NA,54022,0.745085335604013,18.63,"observed"
"Bundesliga 2","2005/06","D2 (12).csv","D2","2005-09-20","Bochum","Dresden",1,0,"H",0,0,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",17767,"Vonovia Ruhrstadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/31305",1303,13.4,19.4,7.6,0,11.3,32000,0.55521875,11.3,"observed"
"Bundesliga 2","2005/06","D2 (12).csv","D2","2005-09-20","Braunschweig","Offenbach",2,0,"H",0,0,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",18000,"EINTRACHT-Stadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/31307",662,12.3,19.7,5.3,0,11.6,23325,0.771704180064309,11.3,"observed"
"Bundesliga 2","2005/06","D2 (12).csv","D2","2005-09-20","Karlsruhe","Unterhaching",1,0,"H",1,0,"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",9900,"BBBank Wildpark","https://www.transfermarkt.de/spielbericht/index/spielbericht/31310",4177,NA,NA,NA,NA,NA,34302,0.288612908868287,11.3,"observed"
"Bundesliga 2","2005/06","D2 (12).csv","D2","2005-09-20","Munich 1860","Freiburg",0,1,"A",0,0,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",29842,"Allianz Arena","https://www.transfermarkt.de/spielbericht/index/spielbericht/31309",3379,10.9,16.5,6.9,0,5.7,75024,0.39776604819791,11.3,"observed"
"Bundesliga 1","2005/06","D1 (12).csv","D1","2005-09-21","Hertha","Duisburg",3,2,"H",1,1,"D",18,15,12,24,6,4,2,4,0,0,NA,NA,"",30627,"Olympiastadion Berlin","tm_scraper",433,14.4,18.2,10.9,0,0.7,74475,0.411238670694864,18.63,"observed"
"Bundesliga 1","2005/06","D1 (12).csv","D1","2005-09-21","Kaiserslautern","Mainz",0,2,"A",0,1,"A",9,14,27,24,8,4,3,1,1,0,NA,NA,"",39123,"Fritz-Walter-Stadion","tm_scraper",2486,10.8,19.3,2.9,0,NA,49327,0.79313560524662,18.63,"observed"
"Bundesliga 1","2005/06","D1 (12).csv","D1","2005-09-21","Leverkusen","FC Koln",2,1,"H",1,0,"H",12,17,27,26,3,10,3,2,1,1,NA,NA,"",22500,"BayArena","tm_scraper",2667,12.6,21.1,4.6,0,11.7,30210,0.744786494538232,18.63,"observed"
"Bundesliga 1","2005/06","D1 (12).csv","D1","2005-09-21","Nurnberg","Schalke 04",1,1,"D",1,0,"H",13,15,21,19,4,7,4,5,0,1,NA,NA,"",25910,"Max-Morlock-Stadion","tm_scraper",3668,10.5,18.2,1.2,0,9,50000,0.5182,18.63,"observed"
"Bundesliga 1","2005/06","D1 (12).csv","D1","2005-09-21","Stuttgart","Hamburg",1,2,"A",0,1,"A",20,16,13,17,2,8,3,0,0,0,NA,NA,"",34000,"MHPArena Stuttgart","tm_scraper",4928,12.1,19.2,5.2,0,11.5,60449,0.562457608893447,18.63,"observed"
"Bundesliga 2","2005/06","D2 (12).csv","D2","2005-09-21","Aachen","Ahlen",6,2,"H",3,0,"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",16778,"Tivoli (alt)","https://www.transfermarkt.de/spielbericht/index/spielbericht/31306",3,13.3,21.1,7,0,11.7,21600,0.776759259259259,11.3,"observed"
"Bundesliga 2","2005/06","D2 (12).csv","D2","2005-09-21","Burghausen","Cottbus",0,1,"A",0,0,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4200,"Wacker-Arena","https://www.transfermarkt.de/spielbericht/index/spielbericht/31308",10971,NA,NA,NA,NA,NA,10000,0.42,11.3,"observed"
"Bundesliga 2","2005/06","D2 (12).csv","D2","2005-09-21","Erzgebirge Aue","Saarbrucken",2,0,"H",1,0,"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",9700,"eins Erzgebirgsstadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/31311",853,11.6,17,5.7,0,11.4,25000,0.388,11.3,"observed"
"Bundesliga 2","2005/06","D2 (12).csv","D2","2005-09-21","Paderborn","Greuther Furth",1,2,"A",1,0,"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4818,"Hermann-Löns-Stadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/31304",4371,13.1,20.2,6.2,0,11.1,12000,0.4015,11.3,"observed"
"Bundesliga 2","2005/06","D2 (12).csv","D2","2005-09-22","Siegen","Hansa Rostock",1,1,"D",0,1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",9685,"Leimbachstadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/31303",2667,13.4,21.3,5.1,0,11.5,18500,0.523513513513513,11.3,"observed"
"Bundesliga 2","2005/06","D2 (12).csv","D2","2005-09-23","Freiburg","Unterhaching",3,2,"H",1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",12000,"Dreisamstadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/31324",1443,16.4,23.2,10.4,0,10.6,24000,0.5,11.3,"observed"
"Bundesliga 2","2005/06","D2 (12).csv","D2","2005-09-23","Munich 1860","Braunschweig",1,0,"H",0,0,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",41000,"Allianz Arena","https://www.transfermarkt.de/spielbericht/index/spielbericht/31327",3379,14.6,21.7,8.8,0,10.8,75024,0.546491789294093,11.3,"observed"
"Bundesliga 2","2005/06","D2 (12).csv","D2","2005-09-23","Offenbach","Bochum",0,0,"D",0,0,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",11000,"Stadion am Bieberer Berg","https://www.transfermarkt.de/spielbericht/index/spielbericht/31328",1420,14.9,22,8.9,0,9.8,20500,0.536585365853659,11.3,"observed"
"Bundesliga 1","2005/06","D1 (12).csv","D1","2005-09-24","Bielefeld","M'Gladbach",0,2,"A",0,1,"A",9,11,16,9,6,6,1,1,0,0,NA,NA,"",21731,"SchücoArena","tm_scraper",4371,14.2,18.2,10.5,0,2,26515,0.819573826136149,18.63,"observed"
"Bundesliga 1","2005/06","D1 (12).csv","D1","2005-09-24","Duisburg","Nurnberg",1,0,"H",1,0,"H",12,11,25,30,4,4,4,4,0,1,NA,NA,"",19411,"MSV-Arena","tm_scraper",1078,15.4,20.6,11.1,2.4,4.7,31500,0.616222222222222,18.63,"observed"
"Bundesliga 1","2005/06","D1 (12).csv","D1","2005-09-24","Hamburg","Bayern Munich",2,0,"H",1,0,"H",11,14,28,31,2,1,3,3,0,0,NA,NA,"",55800,"Volksparkstadion","tm_scraper",1975,16.1,23.1,9.6,0,9.6,57274,0.974264063973182,18.63,"observed"
"Bundesliga 1","2005/06","D1 (12).csv","D1","2005-09-24","Mainz","Dortmund",1,1,"D",0,0,"D",11,15,22,11,2,4,3,2,0,0,NA,NA,"",20300,"Stadion am Bruchweg","tm_scraper",1420,15.7,24.2,7.9,0,9.9,20300,1,18.63,"observed"
"Bundesliga 1","2005/06","D1 (12).csv","D1","2005-09-24","Schalke 04","Hannover",2,0,"H",0,0,"D",25,8,16,17,7,6,2,2,0,0,NA,NA,"",60881,"Veltins-Arena","tm_scraper",1303,15.2,19.5,12.4,2.2,4.3,62271,0.977678212972331,18.63,"observed"
"Bundesliga 1","2005/06","D1 (12).csv","D1","2005-09-24","Werder Bremen","Leverkusen",2,1,"H",0,0,"D",24,12,18,16,12,4,1,2,0,0,NA,NA,"",37265,"Weserstadion","tm_scraper",691,14.2,21,9.2,0,6.4,42100,0.885154394299287,18.63,"observed"
"Bundesliga 1","2005/06","D1 (12).csv","D1","2005-09-24","Wolfsburg","Ein Frankfurt",1,0,"H",1,0,"H",10,8,16,15,5,5,1,0,0,0,NA,NA,"",17121,"Volkswagen Arena","tm_scraper",662,16.2,22,11.8,0,10.3,30000,0.5707,18.63,"observed"
"Bundesliga 1","2005/06","D1 (12).csv","D1","2005-09-25","FC Koln","Hertha",0,1,"A",0,0,"D",15,19,17,14,4,6,1,0,0,0,NA,NA,"",48000,"RheinEnergieSTADION","tm_scraper",2667,16.1,22.2,11.2,2.7,1.4,50000,0.96,18.63,"observed"
"Bundesliga 1","2005/06","D1 (12).csv","D1","2005-09-25","Stuttgart","Kaiserslautern",1,0,"H",1,0,"H",10,14,15,16,5,5,1,1,0,0,NA,NA,"",35000,"MHPArena Stuttgart","tm_scraper",4928,16.7,23.9,11.2,0,7.4,60449,0.579000479743255,18.63,"observed"
"Bundesliga 2","2005/06","D2 (12).csv","D2","2005-09-25","Ahlen","Burghausen",2,2,"D",1,1,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3300,"Wersestadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/31322",42,NA,NA,NA,NA,NA,11000,0.3,11.3,"observed"
"Bundesliga 2","2005/06","D2 (12).csv","D2","2005-09-25","Cottbus","Erzgebirge Aue",1,0,"H",0,0,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",14300,"LEAG Energie Stadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/31323",880,15.2,23.9,8,0,11.2,22528,0.634765625,11.3,"observed"
"Bundesliga 2","2005/06","D2 (12).csv","D2","2005-09-25","Dresden","Paderborn",0,2,"A",0,1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",18000,"Rudolf-Harbig-Stadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/31329",1048,16.3,21.9,10.5,0,10.1,32066,0.561342231647228,11.3,"observed"
"Bundesliga 2","2005/06","D2 (12).csv","D2","2005-09-25","Greuther Furth","Siegen",1,0,"H",1,0,"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",6500,"Sportpark Ronhof | Thomas Sommer","https://www.transfermarkt.de/spielbericht/index/spielbericht/31326",3668,15,23.1,6.6,0,10.2,16626,0.390953927583303,11.3,"observed"
"Bundesliga 2","2005/06","D2 (12).csv","D2","2005-09-25","Saarbrucken","Karlsruhe",1,2,"A",1,0,"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",6300,"Ludwigsparkstadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/31325",4313,NA,NA,NA,NA,NA,35000,0.18,11.3,"observed"
"Bundesliga 2","2005/06","D2 (12).csv","D2","2005-09-26","Hansa Rostock","Aachen",1,0,"H",1,0,"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",10000,"Ostseestadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/31321",4271,14.7,17.1,11.2,8.9,0.6,29000,0.344827586206897,11.3,"observed"
"Bundesliga 2","2005/06","D2 (12).csv","D2","2005-09-30","Aachen","Greuther Furth",0,1,"A",0,1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",18115,"Tivoli (alt)","https://www.transfermarkt.de/spielbericht/index/spielbericht/31346",3,11.7,15.1,7.8,11.4,0.5,21600,0.838657407407407,11.3,"observed"
"Bundesliga 2","2005/06","D2 (12).csv","D2","2005-09-30","Erzgebirge Aue","Ahlen",0,0,"D",0,0,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",10200,"eins Erzgebirgsstadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/31345",853,9.1,13.4,7.3,0.1,2.8,25000,0.408,11.3,"observed"
"Bundesliga 2","2005/06","D2 (12).csv","D2","2005-09-30","Unterhaching","Saarbrucken",0,1,"A",0,1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2500,"Uhlsport Park","https://www.transfermarkt.de/spielbericht/index/spielbericht/31343",3379,10,14.9,6.7,0,5.8,15000,0.166666666666667,11.3,"observed"
"Bundesliga 1","2005/06","D1 (12).csv","D1","2005-10-01","Bayern Munich","Wolfsburg",2,0,"H",0,0,"D",18,9,10,19,4,4,0,2,0,0,NA,NA,"",66000,"Allianz Arena","tm_scraper",3379,11.3,14.3,9.2,15.3,0,75024,0.879718490083173,18.63,"observed"
"Bundesliga 1","2005/06","D1 (12).csv","D1","2005-10-01","Ein Frankfurt","Schalke 04",0,1,"A",0,0,"D",8,10,17,14,3,8,3,1,0,0,NA,NA,"",50000,"Deutsche Bank Park","tm_scraper",1420,12.2,13.9,9.1,23.3,0,58000,0.862068965517241,18.63,"observed"
"Bundesliga 1","2005/06","D1 (12).csv","D1","2005-10-01","Hannover","Duisburg",1,1,"D",1,1,"D",16,6,16,21,10,1,2,1,0,0,NA,NA,"",27211,"Heinz-von-Heiden-Arena","tm_scraper",2014,11.8,13.4,8.6,14.4,0,49000,0.555326530612245,18.63,"observed"
"Bundesliga 1","2005/06","D1 (12).csv","D1","2005-10-01","Hertha","Werder Bremen",1,2,"A",0,0,"D",11,19,11,21,4,4,2,2,0,0,NA,NA,"",64621,"Olympiastadion Berlin","tm_scraper",433,10.4,15.8,5.9,8.5,1.7,74475,0.86768714333669,18.63,"observed"
"Bundesliga 1","2005/06","D1 (12).csv","D1","2005-10-01","Leverkusen","Bielefeld",1,1,"D",0,0,"D",20,10,20,24,7,6,1,4,0,0,NA,NA,"",20000,"BayArena","tm_scraper",2667,12,14.5,7.1,2.1,0.3,30210,0.66203243958954,18.63,"observed"
"Bundesliga 1","2005/06","D1 (12).csv","D1","2005-10-01","M'Gladbach","Mainz",1,0,"H",1,0,"H",16,21,20,14,7,8,2,3,0,0,NA,NA,"",47026,"Stadion im Borussia-Park","tm_scraper",5064,12.6,16.6,7.4,0.3,NA,54022,0.870497204842472,18.63,"observed"
"Bundesliga 1","2005/06","D1 (12).csv","D1","2005-10-01","Nurnberg","FC Koln",2,1,"H",1,0,"H",27,5,19,24,13,2,2,4,0,0,NA,NA,"",27418,"Max-Morlock-Stadion","tm_scraper",3668,10.3,11.7,8.7,22,0,50000,0.54836,18.63,"observed"
"Bundesliga 1","2005/06","D1 (12).csv","D1","2005-10-02","Dortmund","Stuttgart",0,0,"D",0,0,"D",18,12,16,19,4,5,1,1,0,1,NA,NA,"",73100,"SIGNAL IDUNA PARK","tm_scraper",1303,10.8,14.9,8.3,0.3,2.8,81365,0.898420696859829,18.63,"observed"
"Bundesliga 1","2005/06","D1 (12).csv","D1","2005-10-02","Kaiserslautern","Hamburg",0,3,"A",0,1,"A",10,17,13,19,2,6,2,1,1,0,NA,NA,"",32000,"Fritz-Walter-Stadion","tm_scraper",2486,9.9,14.2,7.5,0,NA,49327,0.648731931802056,18.63,"observed"
"Bundesliga 2","2005/06","D2 (12).csv","D2","2005-10-02","Braunschweig","Freiburg",0,0,"D",0,0,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",21800,"EINTRACHT-Stadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/31342",662,10.5,14.6,7,0,1.3,23325,0.934619506966774,11.3,"observed"
"Bundesliga 2","2005/06","D2 (12).csv","D2","2005-10-02","Burghausen","Hansa Rostock",1,1,"D",1,1,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4650,"Wacker-Arena","https://www.transfermarkt.de/spielbericht/index/spielbericht/31347",10971,NA,NA,NA,NA,NA,10000,0.465,11.3,"observed"
"Bundesliga 2","2005/06","D2 (12).csv","D2","2005-10-02","Karlsruhe","Cottbus",3,2,"H",0,1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",15200,"BBBank Wildpark","https://www.transfermarkt.de/spielbericht/index/spielbericht/31344",4177,NA,NA,NA,NA,NA,34302,0.443122849979593,11.3,"observed"
"Bundesliga 2","2005/06","D2 (12).csv","D2","2005-10-02","Paderborn","Offenbach",4,1,"H",1,1,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",5966,"Hermann-Löns-Stadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/31340",4371,10.1,15,6.9,0.1,3.9,12000,0.497166666666667,11.3,"observed"
"Bundesliga 2","2005/06","D2 (12).csv","D2","2005-10-02","Siegen","Dresden",2,2,"D",1,1,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",13957,"Leimbachstadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/31339",2667,10.3,14.6,5.7,1.3,2.4,18500,0.754432432432432,11.3,"observed"
"Bundesliga 2","2005/06","D2 (12).csv","D2","2005-10-03","Bochum","Munich 1860",1,0,"H",0,0,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",23606,"Vonovia Ruhrstadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/31341",1303,9.7,13.2,5.1,0,3.9,32000,0.7376875,11.3,"observed"
"Bundesliga 2","2005/06","D2 (12).csv","D2","2005-10-14","Ahlen","Karlsruhe",2,2,"D",2,1,"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",5100,"Wersestadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/31358",42,NA,NA,NA,NA,NA,11000,0.463636363636364,11.3,"observed"
"Bundesliga 2","2005/06","D2 (12).csv","D2","2005-10-14","Hansa Rostock","Erzgebirge Aue",1,0,"H",1,0,"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",23000,"Ostseestadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/31357",4271,11.8,17.3,7.9,0,8.5,29000,0.793103448275862,11.3,"observed"
"Bundesliga 2","2005/06","D2 (12).csv","D2","2005-10-14","Munich 1860","Paderborn",1,0,"H",1,0,"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",35200,"Allianz Arena","https://www.transfermarkt.de/spielbericht/index/spielbericht/31363",3379,9.2,16.6,3.4,0,9.3,75024,0.469183194711026,11.3,"observed"
"Bundesliga 1","2005/06","D1 (12).csv","D1","2005-10-15","Bielefeld","Hertha",3,0,"H",2,0,"H",11,18,23,18,0,7,0,1,0,0,NA,NA,"",20117,"SchücoArena","tm_scraper",4371,10,17.6,4.8,0,7.2,26515,0.758702621157835,18.63,"observed"
"Bundesliga 1","2005/06","D1 (12).csv","D1","2005-10-15","Hamburg","Wolfsburg",0,1,"A",0,1,"A",15,16,19,25,6,2,3,4,1,1,NA,NA,"",55800,"Volksparkstadion","tm_scraper",1975,9.9,15.4,3.5,0,9.9,57274,0.974264063973182,18.63,"observed"
"Bundesliga 1","2005/06","D1 (12).csv","D1","2005-10-15","Kaiserslautern","Dortmund",3,3,"D",1,3,"A",16,21,19,12,7,5,2,2,0,0,NA,NA,"",32051,"Fritz-Walter-Stadion","tm_scraper",2486,9.4,18,2.8,0,NA,49327,0.649765848318365,18.63,"observed"
"Bundesliga 1","2005/06","D1 (12).csv","D1","2005-10-15","Mainz","Leverkusen",3,1,"H",0,0,"D",21,19,18,17,5,7,0,2,0,0,NA,NA,"",20300,"Stadion am Bruchweg","tm_scraper",1420,10.7,18.5,4.9,0,9.1,20300,1,18.63,"observed"
"Bundesliga 1","2005/06","D1 (12).csv","D1","2005-10-15","Schalke 04","Bayern Munich",1,1,"D",0,1,"A",18,11,18,25,5,2,2,5,0,1,NA,NA,"",61524,"Veltins-Arena","tm_scraper",1303,13.7,19.4,7.6,0,9.5,62271,0.988004046827576,18.63,"observed"
"Bundesliga 1","2005/06","D1 (12).csv","D1","2005-10-15","Stuttgart","M'Gladbach",1,1,"D",0,1,"A",17,12,13,17,3,6,2,1,0,0,NA,NA,"",45000,"MHPArena Stuttgart","tm_scraper",4928,10.8,18.7,4.5,0,9.3,60449,0.744429188241327,18.63,"observed"
"Bundesliga 1","2005/06","D1 (12).csv","D1","2005-10-15","Werder Bremen","Nurnberg",6,2,"H",3,1,"H",14,16,27,34,3,5,0,0,0,0,NA,NA,"",39542,"Weserstadion","tm_scraper",691,10.1,16.8,4,0,7.1,42100,0.939239904988124,18.63,"observed"
"Bundesliga 1","2005/06","D1 (12).csv","D1","2005-10-16","Duisburg","Ein Frankfurt",0,1,"A",0,1,"A",16,21,18,17,3,5,2,0,0,0,NA,NA,"",24636,"MSV-Arena","tm_scraper",1078,10.7,19.4,3,0,9.7,31500,0.782095238095238,18.63,"observed"
"Bundesliga 1","2005/06","D1 (12).csv","D1","2005-10-16","FC Koln","Hannover",1,4,"A",0,0,"D",14,13,18,14,4,3,1,3,0,0,NA,NA,"",50000,"RheinEnergieSTADION","tm_scraper",2667,11.2,18.3,5.2,0,9.8,50000,1,18.63,"observed"
"Bundesliga 2","2005/06","D2 (12).csv","D2","2005-10-16","Braunschweig","Bochum",0,0,"D",0,0,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",22100,"EINTRACHT-Stadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/31361",662,6.6,12.5,0.5,0,10.2,23325,0.947481243301179,11.3,"observed"
"Bundesliga 2","2005/06","D2 (12).csv","D2","2005-10-16","Cottbus","Unterhaching",2,0,"H",1,0,"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",11600,"LEAG Energie Stadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/31359",880,5.9,11.8,-2.5,0,4.9,22528,0.514914772727273,11.3,"observed"
"Bundesliga 2","2005/06","D2 (12).csv","D2","2005-10-16","Freiburg","Saarbrucken",3,1,"H",1,0,"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",14500,"Dreisamstadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/31360",1443,9,12.5,6.4,0.1,2.4,24000,0.604166666666667,11.3,"observed"
"Bundesliga 2","2005/06","D2 (12).csv","D2","2005-10-16","Greuther Furth","Burghausen",6,2,"H",4,2,"H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",7600,"Sportpark Ronhof | Thomas Sommer","https://www.transfermarkt.de/spielbericht/index/spielbericht/31362",3668,8.2,15.7,2.5,0,10,16626,0.457115361482016,11.3,"observed"
"Bundesliga 2","2005/06","D2 (12).csv","D2","2005-10-16","Offenbach","Siegen",1,1,"D",0,1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",10935,"Stadion am Bieberer Berg","https://www.transfermarkt.de/spielbericht/index/spielbericht/31364",1420,10.3,17.4,6,0,9.4,20500,0.533414634146341,11.3,"observed"
"Bundesliga 2","2005/06","D2 (12).csv","D2","2005-10-17","Dresden","Aachen",1,3,"A",1,1,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",16135,"Rudolf-Harbig-Stadion","https://www.transfermarkt.de/spielbericht/index/spielbericht/31365",1048,7.9,10.5,6,0,0.1,32066,0.503180939312668,11.3,"observed"
